Indice,Property Class,Tax Year,Town Code,Type of Residence,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Central Air,Fireplaces,Attic Type,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Site Desireability,Porch,Building Square Feet,Repair Condition,Number of Commercial Units,Sale Price,Multi Property Indicator,Full Baths,Age,Use,OHare Noise,Floodplain,Near Major Road,Location Factor,Garage indicator,Town and Neighborhood
39028,203,2019,23,1.0,2.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,111.67,2.0,0.0,375000.0,0,1.0,64,1,0.0,0.0,0.0,2.53003889922837,1.0,23120
44423,203,2019,22,5.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1,137.68,2.0,0.0,352000.0,0,2.0,66,1,0.0,0.0,0.0,1.01927959676777,1.0,22143
20225,234,2018,35,4.0,1.0,1.0,7.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,117.62,2.0,0.0,151111.0,0,1.0,49,1,0.0,1.0,0.0,0.604025240612212,1.0,3530
26494,203,2018,22,1.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,3,94.11,2.0,0.0,380000.0,0,1.0,58,1,0.0,0.0,0.0,0.788986674483077,1.0,22111
31100,205,2018,17,2.0,1.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1,195.47,2.0,0.0,769000.0,0,2.0,151,1,0.0,0.0,0.0,0.873913050301889,1.0,1771
3967,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,100000.0,0,1.0,29,1,0.0,0.0,1.0,0.90227370209895,1.0,2982
7994,299,2018,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,279000.0,0,1.0,25,1,0.0,1.0,1.0,0.896654634886506,1.0,3850
42845,203,2019,16,1.0,2.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3,125.05,2.0,0.0,295000.0,0,1.0,48,1,0.0,0.0,0.0,0.673209344902281,1.0,1651
3638,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,350000.0,0,1.0,19,1,0.0,1.0,1.0,0.890485970672762,1.0,2983
5508,299,2018,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,160000.0,0,1.0,42,1,0.0,0.0,0.0,0.64499197911078,1.0,3840
17131,203,2018,35,1.0,1.0,1.0,8.0,4.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,3,144.46,2.0,0.0,280000.0,0,1.0,49,1,0.0,0.0,0.0,0.788669585283394,1.0,3511
48677,203,2019,20,1.0,2.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3,129.88,2.0,0.0,425000.0,0,1.0,73,1,0.0,0.0,0.0,0.977183475250735,1.0,2070
51625,211,2019,71,2.0,2.0,1.0,10.0,4.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,1,191.57,2.0,0.0,350000.0,0,2.0,95,2,0.0,0.0,0.0,1.09540718367214,1.0,71120
39377,278,2019,18,2.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,3,254.18,2.0,0.0,325000.0,0,2.0,31,1,0.0,0.0,0.0,1.11251480604695,1.0,1815
41231,299,2019,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,252500.0,0,1.0,24,1,0.0,0.0,1.0,0.665359614623122,1.0,3512
45218,203,2019,24,1.0,2.0,1.0,6.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2,122.07,2.0,0.0,320000.0,0,1.0,63,1,0.0,0.0,0.0,1.55208788264149,1.0,2431
39112,234,2019,23,4.0,3.0,1.0,7.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3,172.8,2.0,0.0,471500.0,0,2.0,62,1,0.0,0.0,0.0,2.65386373996724,0.0,23150
18801,299,2018,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,143750.0,0,1.0,29,1,0.0,0.0,1.0,0.718643433906016,1.0,35101
52987,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,207500.0,0,1.0,50,1,0.0,0.0,1.0,0.498296005207364,1.0,7331
22507,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,135000.0,0,1.0,48,1,0.0,0.0,0.0,0.649751676557519,1.0,1651
1090,278,2018,29,2.0,3.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,287.07,2.0,0.0,490000.0,0,3.0,16,1,0.0,0.0,0.0,0.883240354143682,1.0,2950
4166,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,180000.0,0,1.0,13,1,0.0,0.0,1.0,0.983433292918922,1.0,29100
33651,203,2018,20,5.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3,147.07,2.0,0.0,210000.0,0,1.0,76,1,0.0,0.0,0.0,0.485633447313339,1.0,2050
41375,234,2019,35,4.0,3.0,1.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,139.26,2.0,0.0,202000.0,0,2.0,53,1,0.0,0.0,0.0,0.771708772124739,1.0,3574
14763,203,2018,18,1.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,98.48,2.0,0.0,245000.0,0,1.0,58,1,0.0,0.0,0.0,0.475615937096888,1.0,1820
42153,203,2019,35,1.0,1.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3,148.09,2.0,0.0,170000.0,0,2.0,46,1,0.0,0.0,0.0,0.749767786191777,1.0,3532
46946,206,2019,75,2.0,2.0,1.0,8.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,209.96,2.0,0.0,625000.0,0,1.0,108,1,0.0,0.0,0.0,0.963739995363031,1.0,7522
35531,299,2019,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,144900.0,0,1.0,40,1,0.0,0.0,1.0,1.04341350409067,1.0,2980
2191,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,141500.0,0,1.0,27,1,0.0,0.0,1.0,0.748363079639865,1.0,2960
18110,295,2018,35,2.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3,116.78,2.0,0.0,157000.0,0,1.0,44,1,0.0,0.0,0.0,0.545306605472945,0.0,35105
35060,299,2019,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,250000.0,0,1.0,9,1,0.0,0.0,1.0,0.875970989611918,1.0,2960
45015,299,2019,24,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,217000.0,0,1.0,38,1,0.0,0.0,1.0,1.77250431233675,1.0,2451
25840,278,2018,22,2.0,2.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3,334.17,2.0,0.0,767500.0,0,3.0,17,1,0.0,0.0,0.0,0.887115352888204,1.0,22100
32037,211,2018,26,2.0,3.0,1.0,8.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1,197.88,2.0,0.0,300000.0,0,4.0,78,2,0.0,0.0,0.0,0.970913817032541,1.0,2610
8437,203,2018,38,1.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,111.02,2.0,0.0,275000.0,0,1.0,61,1,0.0,0.0,0.0,0.991572759089843,0.0,3870
41003,299,2019,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,105000.0,0,1.0,43,1,0.0,0.0,0.0,0.90025479858583,1.0,3520
9405,299,2018,25,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,340000.0,0,1.0,37,1,0.0,0.0,1.0,2.25741334536031,1.0,2561
28176,299,2018,24,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,125000.0,0,1.0,42,1,0.0,0.0,1.0,1.439631566675252,1.0,2452
54064,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,185000.0,0,1.0,54,1,0.0,0.0,0.0,1.256786169809,1.0,7360
14053,295,2018,18,2.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,129.88,2.0,0.0,191000.0,0,1.0,30,1,0.0,0.0,0.0,0.592224910928831,1.0,1810
2013,278,2018,29,2.0,3.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3,195.75,2.0,0.0,390000.0,0,2.0,49,1,0.0,0.0,0.0,0.714766930358312,1.0,2970
46887,299,2019,75,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,162000.0,0,1.0,58,1,0.0,0.0,0.0,0.902534981202962,1.0,7532
31267,211,2018,17,2.0,2.0,1.0,10.0,5.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3,292.92,2.0,0.0,590000.0,0,2.0,96,2,0.0,0.0,1.0,0.834978774732822,1.0,17220
9022,234,2018,38,4.0,3.0,1.0,5.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3,100.61,2.0,0.0,330000.0,0,1.0,57,1,0.0,0.0,0.0,0.955627676935816,1.0,3880
10470,206,2018,25,2.0,1.0,1.0,9.0,5.0,4.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,1,233.47,2.0,0.0,810000.0,0,2.0,78,1,0.0,0.0,1.0,1.026032211081886,1.0,25280
1720,295,2018,29,2.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,3,135.45,2.0,0.0,190000.0,0,1.0,42,1,0.0,0.0,0.0,0.666318679950285,1.0,2970
61,203,2018,10,1.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,3,102.56,2.0,0.0,227500.0,0,1.0,63,1,0.0,0.0,0.0,1.807367500651336,1.0,1012
29558,299,2018,17,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,190500.0,0,1.0,87,1,0.0,0.0,1.0,0.966402314785197,1.0,17110
27423,299,2018,24,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,150500.0,0,1.0,44,1,0.0,0.0,1.0,1.707808927570241,1.0,2452
2640,234,2018,29,4.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3,115.76,2.0,0.0,270000.0,0,1.0,39,1,0.0,0.0,0.0,1.178262061497249,1.0,2933
11553,278,2018,25,2.0,3.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3,241.92,2.0,0.0,635000.0,0,2.0,37,1,0.0,0.0,0.0,1.210921877142852,1.0,25102
17902,295,2018,35,2.0,3.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3,138.43,2.0,0.0,180100.0,0,2.0,44,1,0.0,0.0,0.0,0.610516693567202,0.0,35109
22608,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,97000.0,0,1.0,48,1,0.0,0.0,1.0,0.483176235948483,1.0,1651
13526,278,2018,18,2.0,1.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,212.66,2.0,0.0,298000.0,0,2.0,22,1,0.0,0.0,0.0,0.973506797662978,1.0,1815
15720,278,2018,18,2.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,237.92,2.0,0.0,289000.0,0,2.0,17,1,0.0,0.0,0.0,0.526070164482419,1.0,1813
38061,205,2019,25,2.0,1.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,1,183.76,2.0,0.0,575000.0,0,1.0,66,1,0.0,0.0,0.0,2.21734303601648,1.0,25132
21610,234,2018,16,4.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3,118.92,2.0,0.0,175000.0,0,1.0,61,1,0.0,0.0,0.0,0.94840218246572,1.0,16100
18465,204,2018,35,1.0,1.0,1.0,6.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,3,176.14,2.0,0.0,230100.0,0,1.0,55,1,0.0,0.0,0.0,0.538800032344674,1.0,3540
29165,295,2018,24,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,99.31,2.0,0.0,161500.0,0,1.0,60,1,0.0,0.0,0.0,0.975236802738408,0.0,2451
50880,203,2019,71,5.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3,138.98,2.0,0.0,305000.0,0,1.0,67,1,0.0,0.0,0.0,1.1068730606062,1.0,71150
50030,299,2019,71,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,123000.0,0,1.0,103,1,0.0,0.0,0.0,1.4243103769357,1.0,7181
9190,204,2018,38,1.0,2.0,1.0,7.0,4.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1,231.33,2.0,0.0,410000.0,0,2.0,60,1,0.0,0.0,1.0,0.922536492178687,1.0,3880
27701,234,2018,17,4.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,3,104.24,2.0,0.0,299000.0,0,1.0,53,1,0.0,0.0,0.0,1.455399363429596,0.0,1760
40564,299,2019,18,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,111157.0,0,1.0,49,1,0.0,0.0,1.0,0.840022412806874,1.0,1870
40365,208,2019,18,2.0,1.0,1.0,11.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,384.62,2.0,0.0,375000.0,0,2.0,16,1,0.0,0.0,0.0,0.776936739652142,1.0,1812
15104,299,2018,18,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,169900.0,0,1.0,19,1,0.0,0.0,1.0,0.487887758211815,1.0,1810
35849,299,2019,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,295000.0,0,1.0,16,1,0.0,1.0,1.0,1.09860985616279,1.0,3813
38259,208,2019,25,2.0,2.0,1.0,10.0,4.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,2,372.54,1.0,0.0,790000.0,0,4.0,31,1,0.0,0.0,0.0,1.27654636277374,1.0,25102
43346,203,2019,22,1.0,2.0,1.0,6.0,4.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3,134.71,2.0,0.0,375500.0,0,2.0,59,1,0.0,0.0,0.0,1.34381783002399,1.0,2285
52744,299,2019,73,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,257000.0,0,1.0,51,1,0.0,0.0,1.0,0.336642072423009,1.0,7331
1971,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,590000.0,0,1.0,29,1,0.0,1.0,1.0,0.713826300630026,1.0,2970
50323,295,2019,71,2.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3,114.46,2.0,0.0,245000.0,0,1.0,54,1,0.0,0.0,0.0,1.1238804082355,0.0,7190
43210,299,2019,22,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,114000.0,0,1.0,40,1,0.0,0.0,1.0,1.22948821883467,1.0,2282
48541,203,2019,20,1.0,1.0,1.0,6.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1,115.01,2.0,0.0,144251.0,0,1.0,69,1,0.0,1.0,0.0,0.515322412945026,1.0,2050
22807,208,2018,16,2.0,3.0,1.0,10.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3,353.31,2.0,0.0,535000.0,0,3.0,37,1,0.0,0.0,0.0,0.627582017107838,1.0,1696
28569,299,2018,24,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,147500.0,0,1.0,37,1,0.0,0.0,1.0,1.132714484927946,1.0,2481
33598,202,2018,20,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3,65.4,2.0,0.0,196000.0,0,1.0,77,1,0.0,0.0,0.0,0.358652400928376,1.0,2050
1523,278,2018,29,2.0,3.0,1.0,8.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1,247.87,2.0,0.0,426000.0,0,2.0,46,1,0.0,0.0,0.0,0.683043261915074,1.0,2970
21584,299,2018,16,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,151000.0,0,1.0,34,1,0.0,0.0,1.0,0.948591439917026,1.0,16100
11158,295,2018,25,2.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3,143.81,2.0,0.0,465000.0,0,2.0,4,1,0.0,0.0,0.0,1.262190859615411,1.0,25160
39166,234,2019,17,4.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,3,115.48,2.0,0.0,305000.0,0,2.0,61,1,0.0,0.0,1.0,2.48479586607252,1.0,1711
32445,203,2018,20,1.0,2.0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3,141.12,2.0,0.0,251000.0,0,2.0,62,1,0.0,0.0,0.0,0.362678104288602,1.0,2030
27442,299,2018,17,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,252000.0,0,1.0,23,1,0.0,0.0,1.0,1.812138423108591,1.0,1711
6392,208,2018,38,2.0,2.0,1.0,10.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,448.26,2.0,0.0,845000.0,0,4.0,12,1,0.0,0.0,0.0,0.717066571455344,1.0,3826
49584,299,2019,71,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,242500.0,0,1.0,11,1,0.0,0.0,0.0,1.2242041739223,1.0,7181
45126,234,2019,24,4.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,3,127.56,2.0,0.0,315150.0,0,1.0,61,1,0.0,0.0,0.0,1.5134503467899,1.0,2451
13330,278,2018,18,2.0,1.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,259.66,2.0,0.0,340000.0,0,2.0,10,1,0.0,0.0,0.0,1.265960850919132,1.0,1890
34340,204,2019,10,5.0,1.0,4.0,10.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3,347.74,2.0,0.0,705000.0,0,2.0,34,1,0.0,0.0,1.0,1.44853401612263,1.0,1023
44270,278,2019,71,2.0,2.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,261.8,2.0,0.0,823000.0,0,2.0,1,1,0.0,0.0,0.0,1.2128309824552,0.0,71361
21245,203,2018,16,1.0,3.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3,107.86,2.0,0.0,300000.0,0,1.0,53,1,0.0,0.0,0.0,1.017936221007231,1.0,1630
39917,295,2019,18,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,120.96,2.0,0.0,220000.0,0,1.0,34,1,0.0,0.0,0.0,0.625853217990202,1.0,1810
8496,299,2018,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,127600.0,0,1.0,45,1,0.0,0.0,1.0,1.003887936516524,1.0,3870
2900,278,2018,29,2.0,3.0,1.0,8.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3,256.41,2.0,0.0,460000.0,0,2.0,37,1,0.0,0.0,0.0,0.866437849066532,1.0,2983
25605,299,2018,22,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,180000.0,0,1.0,25,1,0.0,0.0,0.0,0.754354250804233,1.0,22180
11745,299,2018,25,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,126000.0,0,1.0,19,1,0.0,0.0,1.0,1.465539728697857,1.0,25131
6902,208,2018,38,2.0,1.0,1.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,369.01,2.0,0.0,828951.0,0,3.0,1,1,0.0,0.0,0.0,0.873557251613376,1.0,3845
4124,299,2018,29,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,88000.0,0,1.0,25,1,0.0,1.0,1.0,0.974949419528044,1.0,29100
17802,207,2018,35,2.0,1.0,3.0,7.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,3,158.68,2.0,0.0,293000.0,0,2.0,43,1,0.0,0.0,0.0,0.648126746971022,1.0,3540
31916,299,2018,26,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,290000.0,0,1.0,9,1,0.0,0.0,1.0,1.016587067080692,1.0,2610
9201,299,2018,38,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,101000.0,0,1.0,45,1,0.0,0.0,0.0,0.928832939069086,1.0,3810
10634,299,2018,25,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,110000.0,0,1.0,35,1,0.0,0.0,1.0,1.393677789091618,1.0,25160
11147,295,2018,25,2.0,1.0,1.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3,188.78,2.0,0.0,485000.0,0,2.0,22,1,0.0,0.0,0.0,1.18772695018855,1.0,25400
40418,207,2019,18,2.0,1.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3,163.88,2.0,0.0,242500.0,0,2.0,22,1,0.0,0.0,0.0,0.686696207062397,1.0,1875
16034,204,2018,18,1.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,3,173.17,2.0,0.0,292000.0,0,2.0,28,1,0.0,0.0,0.0,0.485996293878647,1.0,1812
19044,299,2018,35,1.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3,169.18,2.0,0.0,319000.0,0,1.0,24,1,0.0,0.0,0.0,0.767215917493862,1.0,35112
